revenue_record_id,transaction_id,booking_date,customer_id,product,booked_amount_usd,revenue_category,mismatch_type
REV001505,TX001534,2024-10-09,CUST0413,transaction_fee,65.62,Transaction Revenue,matched
REV001506,TX001535,2024-10-09,CUST0416,subscription_monthly,258.09,Recurring Revenue,matched
REV001507,TX001536,2024-10-09,CUST0216,transaction_fee,55.13,Transaction Revenue,matched
REV001508,TX001537,2024-10-09,CUST0080,transaction_fee,119.3,Transaction Revenue,matched
REV001509,TX001539,2024-10-10,CUST0480,subscription_annual,1972.67,Recurring Revenue,matched
REV001510,TX001540,2024-10-10,CUST0390,subscription_annual,2292.39,Recurring Revenue,matched
REV001511,TX001541,2024-10-10,CUST0379,subscription_monthly,246.38,Recurring Revenue,matched
REV001512,TX001542,2024-10-10,CUST0035,api_usage,423.29,Usage Revenue,matched
REV001513,TX001543,2024-10-10,CUST0289,transaction_fee,59.86,Transaction Revenue,matched
REV001514,TX001544,2024-10-11,CUST0018,transaction_fee,8.64,Transaction Revenue,matched
REV001515,TX001545,2024-10-11,CUST0165,transaction_fee,60.88,Transaction Revenue,matched
REV001516,TX001546,2024-10-11,CUST0013,subscription_annual,2109.14,Recurring Revenue,matched
REV001517,TX001547,2024-10-11,CUST0202,api_usage,227.92,Usage Revenue,matched
REV001518,TX001548,2024-10-11,CUST0229,transaction_fee,112.6,Transaction Revenue,matched
REV001519,TX001549,2024-10-11,CUST0346,transaction_fee,54.19,Transaction Revenue,matched
REV001520,TX001551,2024-10-11,CUST0465,subscription_monthly,79.33,Recurring Revenue,matched
REV001521,TX001552,2024-10-11,CUST0448,transaction_fee,112.66,Transaction Revenue,matched
REV001522,TX001553,2024-10-12,CUST0001,subscription_monthly,176.34,Recurring Revenue,matched
REV001523,TX001554,2024-10-12,CUST0319,subscription_monthly,84.1,Recurring Revenue,matched
REV001524,TX001555,2024-10-12,CUST0217,subscription_monthly,107.82,Recurring Revenue,matched
REV001525,TX001556,2024-10-12,CUST0034,professional_services,3868.74,Services Revenue,matched
REV001526,TX001557,2024-10-12,CUST0359,api_usage,243.89,Usage Revenue,matched
REV001527,TX001558,2024-10-12,CUST0266,transaction_fee,33.19,Transaction Revenue,matched
REV001528,TX001559,2024-10-12,CUST0128,transaction_fee,145.12,Transaction Revenue,matched
REV001529,TX001560,2024-10-13,CUST0212,subscription_annual,2220.84,Recurring Revenue,matched
REV001530,TX001561,2024-10-13,CUST0263,api_usage,478.78,Usage Revenue,matched
REV001531,TX001562,2024-10-13,CUST0312,subscription_annual,1443.18,Recurring Revenue,matched
REV001532,TX001563,2024-10-14,CUST0080,subscription_monthly,157.28,Recurring Revenue,matched
REV001533,TX001564,2024-10-14,CUST0165,subscription_monthly,271.45,Recurring Revenue,matched
REV001534,TX001565,2024-10-14,CUST0413,transaction_fee,79.23,Transaction Revenue,matched
REV001535,TX001566,2024-10-14,CUST0252,transaction_fee,106.38,Transaction Revenue,matched
REV001536,TX001567,2024-10-14,CUST0012,subscription_monthly,97.09,Recurring Revenue,matched
REV001537,TX001568,2024-10-14,CUST0401,subscription_monthly,149.62,Recurring Revenue,matched
REV001538,TX001569,2024-10-14,CUST0304,transaction_fee,19.39,Transaction Revenue,matched
REV001539,TX001570,2024-10-14,CUST0212,subscription_monthly,84.61,Recurring Revenue,matched
REV001540,TX001571,2024-10-14,CUST0282,transaction_fee,1.14,Transaction Revenue,matched
REV001541,TX001572,2024-10-14,CUST0112,professional_services,676.69,Services Revenue,matched
REV001542,TX001573,2024-10-15,CUST0211,subscription_annual,2928.67,Recurring Revenue,matched
REV001543,TX001574,2024-10-15,CUST0378,subscription_monthly,94.44,Recurring Revenue,matched
REV001544,TX001575,2024-10-15,CUST0239,transaction_fee,99.83,Transaction Revenue,matched
REV001545,TX001576,2024-10-15,CUST0268,transaction_fee,126.03,Transaction Revenue,matched
REV001546,TX001577,2024-10-15,CUST0405,subscription_annual,1776.78,Recurring Revenue,matched
REV001547,TX001578,2024-10-15,CUST0298,professional_services,1189.15,Services Revenue,matched
REV001548,TX001579,2024-10-29,CUST0317,subscription_monthly,225.59,Recurring Revenue,period_shift
REV001549,TX001580,2024-10-15,CUST0058,subscription_annual,1910.68,Recurring Revenue,matched
REV001550,TX001581,2024-10-15,CUST0438,transaction_fee,109.96,Transaction Revenue,matched
REV001551,TX001582,2024-10-15,CUST0034,api_usage,386.02,Usage Revenue,matched
REV001552,TX001583,2024-10-15,CUST0263,subscription_monthly,292.36,Recurring Revenue,matched
REV001553,TX001584,2024-10-16,CUST0365,transaction_fee,86.46,Transaction Revenue,matched
REV001554,TX001585,2024-10-16,CUST0035,subscription_annual,1212.43,Recurring Revenue,matched
REV001555,TX001586,2024-10-17,CUST0271,subscription_monthly,204.09,Recurring Revenue,matched
REV001556,TX001587,2024-10-17,CUST0449,subscription_monthly,47.48,Recurring Revenue,matched
REV001557,TX001588,2024-10-17,CUST0474,api_usage,449.21,Usage Revenue,matched
REV001558,TX001589,2024-10-17,CUST0227,subscription_monthly,61.23,Recurring Revenue,matched
REV001559,TX001590,2024-10-18,CUST0025,subscription_monthly,117.52,Recurring Revenue,matched
REV001560,TX001591,2024-10-18,CUST0234,subscription_monthly,249.25,Recurring Revenue,matched
REV001561,TX001592,2024-10-18,CUST0059,api_usage,300.67,Usage Revenue,matched
REV001562,TX001593,2024-10-18,CUST0251,transaction_fee,59.65,Transaction Revenue,matched
REV001563,TX001594,2024-10-19,CUST0335,transaction_fee,71.54,Transaction Revenue,matched
REV001564,TX001595,2024-10-19,CUST0086,subscription_monthly,259.73,Recurring Revenue,matched
REV001565,TX001596,2024-10-19,CUST0251,transaction_fee,49.68,Transaction Revenue,amount_mismatch
REV001566,TX001597,2024-10-19,CUST0390,subscription_annual,2638.05,Recurring Revenue,matched
REV001567,TX001598,2024-10-19,CUST0180,transaction_fee,14.13,Transaction Revenue,matched
REV001568,TX001599,2024-10-19,CUST0207,api_usage,389.52,Usage Revenue,matched
REV001569,TX001600,2024-10-19,CUST0344,subscription_monthly,257.84,Recurring Revenue,matched
REV001570,TX001601,2024-10-19,CUST0149,transaction_fee,28.09,Transaction Revenue,matched
REV001571,TX001602,2024-10-19,CUST0071,subscription_monthly,145.19,Recurring Revenue,matched
REV001572,TX001603,2024-10-19,CUST0121,subscription_annual,736.85,Recurring Revenue,matched
REV001573,TX001604,2024-10-20,CUST0253,subscription_monthly,219.78,Recurring Revenue,matched
REV001574,TX001605,2024-10-20,CUST0093,subscription_monthly,173.54,Recurring Revenue,matched
REV001575,TX001606,2024-10-20,CUST0256,subscription_monthly,200.54,Recurring Revenue,matched
REV001576,TX001607,2024-10-20,CUST0254,transaction_fee,30.28,Transaction Revenue,matched
REV001577,TX001608,2024-10-20,CUST0352,subscription_monthly,86.17,Recurring Revenue,matched
REV001578,TX001609,2024-10-20,CUST0288,transaction_fee,7.18,Transaction Revenue,matched
REV001579,TX001610,2024-10-21,CUST0309,subscription_annual,1159.58,Recurring Revenue,matched
REV001580,TX001611,2024-10-21,CUST0059,subscription_monthly,180.13,Recurring Revenue,matched
REV001581,TX001612,2024-10-21,CUST0069,transaction_fee,128.83,Transaction Revenue,matched
REV001582,TX001613,2024-10-21,CUST0446,subscription_monthly,209.07,Recurring Revenue,matched
REV001583,TX001614,2024-10-21,CUST0388,subscription_annual,1465.57,Recurring Revenue,matched
REV001584,TX001615,2024-10-21,CUST0086,transaction_fee,143.01,Transaction Revenue,matched
REV001585,TX001616,2024-10-22,CUST0274,subscription_monthly,223.2,Recurring Revenue,matched
REV001586,TX001617,2024-10-22,CUST0227,subscription_monthly,280.14,Recurring Revenue,matched
REV001587,TX001618,2024-10-22,CUST0081,subscription_monthly,171.45,Recurring Revenue,matched
REV001588,TX001619,2024-10-22,CUST0498,api_usage,133.16,Usage Revenue,matched
REV001589,TX001620,2024-10-22,CUST0114,transaction_fee,8.87,Transaction Revenue,matched
REV001590,TX001621,2024-10-22,CUST0184,transaction_fee,109.19,Transaction Revenue,matched
REV001591,TX001622,2024-10-23,CUST0280,transaction_fee,19.07,Transaction Revenue,matched
REV001592,TX001624,2024-10-24,CUST0397,subscription_annual,1727.67,Recurring Revenue,matched
REV001593,TX001625,2024-10-24,CUST0318,transaction_fee,85.1,Transaction Revenue,matched
REV001594,TX001626,2024-10-25,CUST0054,subscription_monthly,191.16,Recurring Revenue,matched
REV001595,TX001627,2024-10-25,CUST0399,subscription_monthly,73.89,Recurring Revenue,matched
REV001596,TX001628,2024-10-26,CUST0197,subscription_monthly,131.53,Recurring Revenue,matched
REV001597,TX001629,2024-10-26,CUST0387,subscription_annual,1956.42,Recurring Revenue,matched
REV001598,TX001630,2024-10-26,CUST0293,professional_services,4864.18,Services Revenue,matched
REV001599,TX001631,2024-10-27,CUST0293,subscription_monthly,225.46,Recurring Revenue,duplicate
REV001600,TX001631,2024-10-27,CUST0293,subscription_monthly,225.46,Recurring Revenue,duplicate
REV001601,TX001632,2024-10-27,CUST0485,subscription_annual,2781.03,Recurring Revenue,matched
REV001602,TX001633,2024-10-27,CUST0387,subscription_monthly,234.8,Recurring Revenue,matched
REV001603,TX001634,2024-10-27,CUST0447,professional_services,3162.73,Services Revenue,matched
REV001604,TX001635,2024-10-27,CUST0291,subscription_monthly,80.85,Recurring Revenue,matched
REV001605,TX001636,2024-10-27,CUST0180,subscription_annual,2090.05,Recurring Revenue,matched
REV001606,TX001637,2024-10-27,CUST0471,transaction_fee,93.88,Transaction Revenue,matched
REV001607,TX001638,2024-10-27,CUST0380,transaction_fee,90.77,Transaction Revenue,matched
REV001608,TX001639,2024-10-28,CUST0412,subscription_annual,1612.42,Recurring Revenue,matched
REV001609,TX001640,2024-10-28,CUST0222,subscription_monthly,171.74,Recurring Revenue,matched
REV001610,TX001641,2024-10-28,CUST0274,subscription_monthly,119.3,Recurring Revenue,matched
REV001611,TX001642,2024-10-28,CUST0378,subscription_monthly,169.21,Recurring Revenue,matched
REV001612,TX001643,2024-10-28,CUST0244,subscription_monthly,82.34,Recurring Revenue,matched
REV001613,TX001644,2024-10-28,CUST0420,subscription_annual,2463.97,Recurring Revenue,matched
REV001614,TX001645,2024-10-28,CUST0417,subscription_monthly,79.16,Recurring Revenue,matched
REV001615,TX001646,2024-10-29,CUST0448,subscription_monthly,51.94,Recurring Revenue,matched
REV001616,TX001648,2024-10-29,CUST0304,professional_services,3462.38,Services Revenue,matched
REV001617,TX001650,2024-10-29,CUST0273,subscription_monthly,103.72,Recurring Revenue,matched
REV001618,TX001651,2024-10-29,CUST0424,subscription_monthly,179.71,Recurring Revenue,matched
REV001619,TX001652,2024-10-29,CUST0135,professional_services,2061.51,Services Revenue,matched
REV001620,TX001653,2024-10-29,CUST0313,subscription_monthly,280.87,Recurring Revenue,matched
REV001621,TX001654,2024-10-29,CUST0008,subscription_monthly,278.11,Recurring Revenue,matched
REV001622,TX001655,2024-10-29,CUST0128,subscription_annual,1646.4,Recurring Revenue,matched
REV001623,TX001656,2024-10-30,CUST0373,transaction_fee,49.85,Transaction Revenue,matched
REV001624,TX001658,2024-10-30,CUST0126,subscription_monthly,38.91,Recurring Revenue,matched
REV001625,TX001659,2024-10-30,CUST0159,subscription_monthly,157.19,Recurring Revenue,matched
REV001626,TX001660,2024-10-30,CUST0059,professional_services,2013.46,Services Revenue,matched
REV001627,TX001661,2024-10-30,CUST0058,subscription_monthly,277.54,Recurring Revenue,matched
REV001628,TX001662,2024-10-31,CUST0140,transaction_fee,2.79,Transaction Revenue,matched
REV001629,TX001663,2024-10-31,CUST0176,transaction_fee,83.37,Transaction Revenue,matched
REV001630,TX001664,2024-10-31,CUST0415,transaction_fee,111.36,Transaction Revenue,matched
REV001631,TX001665,2024-10-31,CUST0108,subscription_monthly,159.95,Recurring Revenue,matched
REV001632,TX001666,2024-10-31,CUST0211,subscription_monthly,52.06,Recurring Revenue,matched
REV001633,TX001667,2024-10-31,CUST0447,subscription_annual,2915.65,Recurring Revenue,matched
REV001634,TX001668,2024-10-31,CUST0074,api_usage,261.42,Usage Revenue,matched
REV001635,TX001669,2024-10-31,CUST0167,api_usage,309.02,Usage Revenue,matched
REV001636,TX001670,2024-10-31,CUST0460,subscription_monthly,92.88,Recurring Revenue,matched
REV001637,TX001671,2024-11-01,CUST0404,subscription_monthly,159.54,Recurring Revenue,matched
REV001638,TX001672,2024-11-01,CUST0357,api_usage,217.43,Usage Revenue,matched
REV001639,TX001673,2024-11-01,CUST0304,transaction_fee,12.16,Transaction Revenue,matched
REV001640,TX001674,2024-11-01,CUST0233,api_usage,57.55,Usage Revenue,matched
REV001641,TX001675,2024-11-02,CUST0327,subscription_monthly,255.12,Recurring Revenue,matched
REV001642,TX001676,2024-11-02,CUST0372,subscription_annual,937.51,Recurring Revenue,matched
REV001643,TX001677,2024-11-02,CUST0182,transaction_fee,30.05,Transaction Revenue,matched
REV001644,TX001678,2024-11-02,CUST0122,transaction_fee,76.23,Transaction Revenue,matched
REV001645,TX001679,2024-11-03,CUST0334,subscription_annual,2365.62,Recurring Revenue,matched
REV001646,TX001680,2024-11-03,CUST0203,subscription_monthly,45.73,Recurring Revenue,matched
REV001647,TX001681,2024-11-03,CUST0455,subscription_annual,1847.38,Recurring Revenue,duplicate
REV001648,TX001681,2024-11-05,CUST0455,subscription_annual,1847.38,Recurring Revenue,duplicate
REV001649,TX001682,2024-11-04,CUST0029,subscription_monthly,61.19,Recurring Revenue,matched
REV001650,TX001683,2024-11-04,CUST0202,subscription_annual,388.44,Recurring Revenue,matched
REV001651,TX001684,2024-11-04,CUST0093,professional_services,737.35,Services Revenue,matched
REV001652,TX001685,2024-11-04,CUST0329,subscription_monthly,254.22,Recurring Revenue,matched
REV001653,TX001686,2024-11-04,CUST0356,transaction_fee,18.58,Transaction Revenue,matched
REV001654,TX001687,2024-11-04,CUST0176,subscription_monthly,41.19,Recurring Revenue,matched
REV001655,TX001688,2024-11-05,CUST0330,transaction_fee,66.25,Transaction Revenue,matched
REV001656,TX001689,2024-11-05,CUST0211,professional_services,4297.97,Services Revenue,matched
REV001657,TX001690,2024-11-05,CUST0184,subscription_monthly,99.85,Recurring Revenue,matched
REV001658,TX001691,2024-11-05,CUST0095,subscription_monthly,142.86,Recurring Revenue,matched
REV001659,TX001692,2024-11-05,CUST0273,subscription_annual,397.79,Recurring Revenue,matched
REV001660,TX001693,2024-11-05,CUST0137,subscription_monthly,150.25,Recurring Revenue,matched
REV001661,TX001695,2024-11-16,CUST0353,api_usage,287.6,Usage Revenue,period_shift
REV001662,TX001696,2024-11-06,CUST0418,subscription_annual,1187.55,Recurring Revenue,matched
REV001663,TX001697,2024-11-06,CUST0429,subscription_monthly,114.19,Recurring Revenue,matched
REV001664,TX001698,2024-11-06,CUST0472,subscription_annual,577.88,Recurring Revenue,matched
REV001665,TX001699,2024-11-06,CUST0265,transaction_fee,55.65,Transaction Revenue,matched
REV001666,TX001700,2024-11-07,CUST0135,subscription_monthly,55.86,Recurring Revenue,matched
REV001667,TX001701,2024-11-07,CUST0144,subscription_annual,2359.81,Recurring Revenue,matched
REV001668,TX001702,2024-11-07,CUST0019,transaction_fee,144.97,Transaction Revenue,matched
REV001669,TX001703,2024-11-07,CUST0231,transaction_fee,145.54,Transaction Revenue,matched
REV001670,TX001704,2024-11-07,CUST0134,subscription_monthly,262.57,Recurring Revenue,matched
REV001671,TX001705,2024-11-07,CUST0114,transaction_fee,90.52,Transaction Revenue,matched
REV001672,TX001706,2024-11-08,CUST0499,subscription_monthly,218.23,Recurring Revenue,matched
REV001673,TX001707,2024-11-08,CUST0139,subscription_monthly,106.01,Recurring Revenue,matched
REV001674,TX001708,2024-11-08,CUST0125,api_usage,317.23,Usage Revenue,matched
REV001675,TX001709,2024-11-08,CUST0204,transaction_fee,68.89,Transaction Revenue,matched
REV001676,TX001710,2024-11-08,CUST0061,subscription_monthly,159.14,Recurring Revenue,matched
REV001677,TX001711,2024-11-08,CUST0250,subscription_monthly,233.6,Recurring Revenue,matched
REV001678,TX001712,2024-11-08,CUST0298,subscription_monthly,105.12,Recurring Revenue,matched
REV001679,TX001713,2024-12-14,CUST0013,subscription_monthly,114.87,Recurring Revenue,period_shift
REV001680,TX001714,2024-11-09,CUST0396,subscription_monthly,278.65,Recurring Revenue,matched
REV001681,TX001715,2024-11-09,CUST0255,subscription_monthly,44.18,Recurring Revenue,matched
REV001682,TX001716,2024-11-09,CUST0085,subscription_annual,1601.21,Recurring Revenue,matched
REV001683,TX001717,2024-11-09,CUST0458,transaction_fee,137.01,Transaction Revenue,matched
REV001684,TX001718,2024-11-09,CUST0020,transaction_fee,91.94,Transaction Revenue,matched
REV001685,TX001719,2024-11-10,CUST0050,transaction_fee,82.41,Transaction Revenue,matched
REV001686,TX001720,2024-11-29,CUST0164,subscription_monthly,96.43,Recurring Revenue,period_shift
REV001687,TX001721,2024-11-10,CUST0092,professional_services,2044.74,Services Revenue,matched
REV001688,TX001722,2024-11-10,CUST0088,transaction_fee,127.96,Transaction Revenue,matched
REV001689,TX001723,2024-11-11,CUST0069,transaction_fee,84.32,Transaction Revenue,matched
REV001690,TX001724,2024-11-11,CUST0037,transaction_fee,77.7,Transaction Revenue,matched
REV001691,TX001725,2024-11-11,CUST0253,api_usage,54.29,Usage Revenue,matched
REV001692,TX001726,2024-11-11,CUST0252,subscription_annual,333.28,Recurring Revenue,matched
REV001693,TX001727,2024-11-11,CUST0140,subscription_monthly,289.2,Recurring Revenue,matched
REV001694,TX001728,2024-11-11,CUST0355,transaction_fee,57.17,Transaction Revenue,matched
REV001695,TX001729,2024-11-11,CUST0381,transaction_fee,90.88,Transaction Revenue,matched
REV001696,TX001730,2024-11-11,CUST0168,transaction_fee,12.88,Transaction Revenue,matched
REV001697,TX001731,2024-11-12,CUST0054,subscription_annual,2134.41,Recurring Revenue,matched
REV001698,TX001732,2024-11-12,CUST0386,subscription_monthly,280.79,Recurring Revenue,matched
REV001699,TX001733,2024-11-12,CUST0178,subscription_monthly,184.43,Recurring Revenue,matched
REV001700,TX001734,2024-11-12,CUST0297,api_usage,67.43,Usage Revenue,matched
REV001701,TX001735,2024-11-12,CUST0301,subscription_annual,1860.65,Recurring Revenue,matched
REV001702,TX001736,2024-11-13,CUST0359,subscription_annual,2359.14,Recurring Revenue,matched
REV001703,TX001737,2024-11-13,CUST0106,subscription_monthly,138.73,Recurring Revenue,matched
REV001704,TX001738,2024-11-13,CUST0137,subscription_monthly,266.56,Recurring Revenue,matched
REV001705,TX001739,2024-11-13,CUST0190,api_usage,326.1,Usage Revenue,matched
REV001706,TX001740,2024-11-13,CUST0128,transaction_fee,134.99,Transaction Revenue,matched
REV001707,TX001741,2024-11-13,CUST0342,transaction_fee,93.9,Transaction Revenue,matched
REV001708,TX001742,2024-11-13,CUST0047,subscription_annual,644.48,Recurring Revenue,matched
REV001709,TX001743,2024-11-13,CUST0005,transaction_fee,47.14,Transaction Revenue,matched
REV001710,TX001744,2024-11-13,CUST0460,subscription_monthly,83.48,Recurring Revenue,matched
REV001711,TX001745,2024-11-13,CUST0257,transaction_fee,136.42,Transaction Revenue,matched
REV001712,TX001746,2024-11-13,CUST0300,subscription_annual,2343.08,Recurring Revenue,matched
REV001713,TX001747,2024-11-13,CUST0150,subscription_annual,2116.28,Recurring Revenue,matched
REV001714,TX001748,2024-11-14,CUST0294,transaction_fee,45.84,Transaction Revenue,matched
REV001715,TX001749,2024-11-14,CUST0243,api_usage,96.1,Usage Revenue,matched
REV001716,TX001750,2024-11-14,CUST0275,subscription_monthly,233.24,Recurring Revenue,matched
REV001717,TX001751,2024-11-14,CUST0208,transaction_fee,71.65,Transaction Revenue,matched
REV001718,TX001752,2024-11-14,CUST0415,subscription_monthly,89.96,Recurring Revenue,matched
REV001719,TX001753,2024-11-14,CUST0115,subscription_annual,1954.88,Recurring Revenue,matched
REV001720,TX001754,2024-11-14,CUST0195,subscription_monthly,39.89,Recurring Revenue,matched
REV001721,TX001755,2024-11-14,CUST0343,subscription_monthly,117.07,Recurring Revenue,matched
REV001722,TX001756,2024-11-15,CUST0170,subscription_annual,1555.1,Recurring Revenue,matched
REV001723,TX001758,2024-11-15,CUST0082,subscription_annual,2948.57,Recurring Revenue,matched
REV001724,TX001759,2024-11-15,CUST0154,api_usage,108.5,Usage Revenue,matched
REV001725,TX001760,2024-11-15,CUST0141,subscription_monthly,64.2,Recurring Revenue,matched
REV001726,TX001761,2024-11-15,CUST0314,transaction_fee,31.33,Transaction Revenue,matched
REV001727,TX001762,2024-11-15,CUST0146,subscription_annual,2366.47,Recurring Revenue,matched
REV001728,TX001763,2024-11-16,CUST0323,transaction_fee,64.4,Transaction Revenue,matched
REV001729,TX001764,2024-11-16,CUST0122,subscription_monthly,181.66,Recurring Revenue,matched
REV001730,TX001765,2024-11-16,CUST0252,subscription_monthly,34.67,Recurring Revenue,matched
REV001731,TX001766,2024-11-16,CUST0343,subscription_monthly,38.3,Recurring Revenue,matched
REV001732,TX001767,2024-11-17,CUST0387,subscription_monthly,149.37,Recurring Revenue,matched
REV001733,TX001768,2024-11-17,CUST0311,subscription_monthly,249.5,Recurring Revenue,matched
REV001734,TX001769,2024-11-17,CUST0089,transaction_fee,132.9,Transaction Revenue,matched
REV001735,TX001770,2024-11-18,CUST0475,api_usage,47.92,Usage Revenue,matched
REV001736,TX001771,2024-11-18,CUST0058,transaction_fee,81.22,Transaction Revenue,matched
REV001737,TX001772,2024-11-18,CUST0492,transaction_fee,137.07,Transaction Revenue,matched
REV001738,TX001773,2024-11-18,CUST0063,subscription_monthly,133.75,Recurring Revenue,matched
REV001739,TX001774,2024-11-18,CUST0347,subscription_monthly,252.98,Recurring Revenue,matched
REV001740,TX001775,2024-11-18,CUST0308,subscription_monthly,65.1,Recurring Revenue,matched
REV001741,TX001776,2024-11-19,CUST0487,subscription_monthly,281.56,Recurring Revenue,matched
REV001742,TX001777,2024-11-19,CUST0473,subscription_annual,2318.84,Recurring Revenue,matched
REV001743,TX001778,2024-11-19,CUST0382,subscription_annual,2831.6,Recurring Revenue,matched
REV001744,TX001779,2024-11-19,CUST0280,subscription_monthly,211.69,Recurring Revenue,matched
REV001745,TX001780,2024-11-19,CUST0072,subscription_monthly,127.12,Recurring Revenue,matched
REV001746,TX001781,2024-11-19,CUST0009,transaction_fee,140.79,Transaction Revenue,matched
REV001747,TX001782,2024-11-20,CUST0366,transaction_fee,42.06,Transaction Revenue,matched
REV001748,TX001783,2024-11-20,CUST0421,subscription_monthly,118.69,Recurring Revenue,matched
REV001749,TX001784,2024-11-20,CUST0094,api_usage,351.9,Usage Revenue,matched
REV001750,TX001785,2024-11-20,CUST0373,professional_services,3943.92,Services Revenue,matched
REV001751,TX001786,2024-11-21,CUST0339,subscription_monthly,279.94,Recurring Revenue,matched
REV001752,TX001787,2024-12-14,CUST0437,subscription_monthly,84.3,Recurring Revenue,period_shift
REV001753,TX001788,2024-11-21,CUST0336,subscription_annual,2444.59,Recurring Revenue,matched
REV001754,TX001789,2024-11-21,CUST0152,api_usage,370.58,Usage Revenue,matched
REV001755,TX001790,2024-11-21,CUST0492,api_usage,36.58,Usage Revenue,matched
REV001756,TX001791,2024-11-21,CUST0405,subscription_monthly,133.55,Recurring Revenue,matched
REV001757,TX001792,2024-11-21,CUST0356,subscription_monthly,105.35,Recurring Revenue,matched
REV001758,TX001793,2024-11-22,CUST0040,subscription_annual,1112.12,Recurring Revenue,matched
REV001759,TX001794,2024-11-22,CUST0359,subscription_annual,2943.96,Recurring Revenue,matched
REV001760,TX001795,2024-11-22,CUST0495,subscription_monthly,202.55,Recurring Revenue,matched
REV001761,TX001796,2024-11-22,CUST0062,api_usage,360.25,Usage Revenue,matched
REV001762,TX001797,2024-11-23,CUST0254,transaction_fee,146.52,Transaction Revenue,matched
REV001763,TX001798,2024-11-23,CUST0454,transaction_fee,57.2,Transaction Revenue,matched
REV001764,TX001799,2024-11-23,CUST0069,api_usage,401.91,Usage Revenue,matched
REV001765,TX001800,2024-11-23,CUST0398,transaction_fee,65.75,Transaction Revenue,matched
REV001766,TX001801,2024-11-23,CUST0245,subscription_annual,2637.74,Recurring Revenue,matched
REV001767,TX001802,2024-11-23,CUST0365,transaction_fee,27.92,Transaction Revenue,matched
REV001768,TX001803,2024-11-23,CUST0170,subscription_monthly,284.88,Recurring Revenue,matched
REV001769,TX001804,2024-11-23,CUST0178,transaction_fee,33.6,Transaction Revenue,matched
REV001770,TX001805,2024-11-24,CUST0189,subscription_monthly,117.08,Recurring Revenue,matched
REV001771,TX001806,2024-11-24,CUST0260,transaction_fee,113.67,Transaction Revenue,matched
REV001772,TX001807,2024-11-24,CUST0072,subscription_monthly,136.86,Recurring Revenue,amount_mismatch
REV001773,TX001808,2024-11-25,CUST0472,subscription_monthly,193.22,Recurring Revenue,matched
REV001774,TX001809,2024-11-25,CUST0459,subscription_monthly,149.03,Recurring Revenue,matched
REV001775,TX001810,2024-11-25,CUST0017,subscription_monthly,229.44,Recurring Revenue,matched
REV001776,TX001811,2024-11-25,CUST0370,transaction_fee,35.02,Transaction Revenue,matched
REV001777,TX001812,2024-11-25,CUST0341,transaction_fee,9.71,Transaction Revenue,matched
REV001778,TX001813,2024-11-25,CUST0057,subscription_annual,1099.81,Recurring Revenue,matched
REV001779,TX001814,2024-11-25,CUST0218,subscription_monthly,157.06,Recurring Revenue,matched
REV001780,TX001815,2024-11-25,CUST0107,subscription_monthly,74.37,Recurring Revenue,matched
REV001781,TX001816,2024-11-26,CUST0304,subscription_monthly,124.8,Recurring Revenue,matched
REV001782,TX001817,2024-11-26,CUST0428,subscription_monthly,137.0,Recurring Revenue,matched
REV001783,TX001818,2024-11-26,CUST0173,api_usage,33.41,Usage Revenue,matched
REV001784,TX001819,2024-11-26,CUST0219,subscription_monthly,186.49,Recurring Revenue,matched
REV001785,TX001820,2024-11-27,CUST0464,subscription_monthly,267.77,Recurring Revenue,matched
REV001786,TX001821,2024-11-27,CUST0247,subscription_monthly,69.97,Recurring Revenue,matched
REV001787,TX001822,2024-11-27,CUST0218,subscription_monthly,190.41,Recurring Revenue,matched
REV001788,TX001823,2024-11-27,CUST0373,subscription_annual,2084.8,Recurring Revenue,matched
REV001789,TX001824,2024-11-28,CUST0417,transaction_fee,63.48,Transaction Revenue,matched
REV001790,TX001825,2024-11-28,CUST0031,subscription_monthly,218.3,Recurring Revenue,matched
REV001791,TX001826,2024-11-29,CUST0368,subscription_monthly,136.0,Recurring Revenue,amount_mismatch
REV001792,TX001827,2024-11-29,CUST0047,subscription_monthly,165.25,Recurring Revenue,matched
REV001793,TX001828,2024-11-30,CUST0134,subscription_monthly,30.99,Recurring Revenue,matched
REV001794,TX001829,2024-11-30,CUST0108,subscription_monthly,215.76,Recurring Revenue,matched
REV001795,TX001830,2024-11-30,CUST0072,professional_services,3476.04,Services Revenue,matched
REV001796,TX001831,2024-11-30,CUST0327,transaction_fee,6.72,Transaction Revenue,matched
REV001797,TX001832,2024-11-30,CUST0418,subscription_annual,1284.28,Recurring Revenue,matched
REV001798,TX001833,2024-11-30,CUST0108,subscription_annual,2933.39,Recurring Revenue,matched
REV001799,TX001834,2024-11-30,CUST0309,subscription_annual,1425.99,Recurring Revenue,matched
REV001800,TX001835,2024-12-01,CUST0398,subscription_annual,1645.25,Recurring Revenue,matched
REV001801,TX001837,2024-12-01,CUST0171,transaction_fee,107.87,Transaction Revenue,matched
REV001802,TX001838,2024-12-02,CUST0116,subscription_monthly,186.16,Recurring Revenue,matched
REV001803,TX001839,2024-12-02,CUST0329,subscription_annual,2444.07,Recurring Revenue,matched
REV001804,TX001840,2024-12-02,CUST0074,subscription_annual,2683.96,Recurring Revenue,amount_mismatch
REV001805,TX001841,2024-12-02,CUST0256,api_usage,231.16,Usage Revenue,matched
